[2025-04-10 05:19:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:19:37, systemid=3, lat=35.0729846, lon=129.0906986, alt=30.024, dist_traveled=null, wp_dist=177, dist_to_home=1.3462147616258275E7, vertical_speed=0.026922783, ground_speed=25.50125, wind_vel=0.0, airspeed=24.976934, gps_hdop=1.21, roll=0.14, pitch=-2.45, yaw=32.66, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654}
[2025-04-10 05:19:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:19:38, systemid=3, lat=35.073176, lon=129.0908519, alt=30.015, dist_traveled=null, wp_dist=151, dist_to_home=1.346215125487254E7, vertical_speed=0.010519842, ground_speed=25.49063, wind_vel=0.1852124, airspeed=24.98156, gps_hdop=1.21, roll=-0.01, pitch=-2.40, yaw=32.70, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:06, systemid=3, lat=35.0711041, lon=129.0907976, alt=29.185, dist_traveled=null, wp_dist=319, dist_to_home=1.3462244229460662E7, vertical_speed=0.20720164, ground_speed=25.368727, wind_vel=0.08285256, airspeed=24.918766, gps_hdop=1.21, roll=0.59, pitch=-2.02, yaw=-162.40, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:07, systemid=3, lat=35.0708872, lon=129.0907133, alt=29.365, dist_traveled=null, wp_dist=294, dist_to_home=1.3462247479413383E7, vertical_speed=0.12817875, ground_speed=25.332785, wind_vel=0.08774648, airspeed=24.895432, gps_hdop=1.21, roll=0.98, pitch=-2.07, yaw=-162.15, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:08, systemid=3, lat=35.0706716, lon=129.0906276, alt=29.502, dist_traveled=null, wp_dist=269, dist_to_home=1.3462250552672636E7, vertical_speed=0.09570542, ground_speed=25.305233, wind_vel=0.09432567, airspeed=24.862785, gps_hdop=1.21, roll=1.08, pitch=-2.21, yaw=-161.79, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:09, systemid=3, lat=35.0704556, lon=129.09054, alt=29.628, dist_traveled=null, wp_dist=243, dist_to_home=1.3462253487962207E7, vertical_speed=0.11937819, ground_speed=25.324644, wind_vel=0.10128716, airspeed=24.90743, gps_hdop=1.21, roll=0.81, pitch=-2.15, yaw=-161.50, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:10, systemid=3, lat=35.0702396, lon=129.0904509, alt=29.722, dist_traveled=null, wp_dist=218, dist_to_home=1.3462256299452743E7, vertical_speed=0.10131579, ground_speed=25.337599, wind_vel=0.10883208, airspeed=24.895966, gps_hdop=1.21, roll=0.72, pitch=-2.20, yaw=-161.14, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:11, systemid=3, lat=35.0700238, lon=129.0903608, alt=29.796, dist_traveled=null, wp_dist=193, dist_to_home=1.3462259018969055E7, vertical_speed=0.11749735, ground_speed=25.343325, wind_vel=0.11649149, airspeed=24.89167, gps_hdop=1.21, roll=0.71, pitch=-2.16, yaw=-160.98, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:12, systemid=3, lat=35.0698079, lon=129.0902698, alt=29.888, dist_traveled=null, wp_dist=167, dist_to_home=1.3462261668866571E7, vertical_speed=0.027172394, ground_speed=25.37425, wind_vel=0.123259, airspeed=24.89415, gps_hdop=1.21, roll=0.50, pitch=-2.37, yaw=-160.90, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:13, systemid=3, lat=35.0695929, lon=129.0901788, alt=29.944, dist_traveled=null, wp_dist=142, dist_to_home=1.3462264276332157E7, vertical_speed=0.044126272, ground_speed=25.342018, wind_vel=0.13142985, airspeed=24.902843, gps_hdop=1.21, roll=0.43, pitch=-2.28, yaw=-160.71, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:14, systemid=3, lat=35.0693782, lon=129.0900873, alt=29.955, dist_traveled=null, wp_dist=117, dist_to_home=1.346226682835226E7, vertical_speed=-0.034469076, ground_speed=25.347523, wind_vel=0.13953763, airspeed=24.936514, gps_hdop=1.21, roll=0.21, pitch=-2.46, yaw=-160.58, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:15, systemid=3, lat=35.069163, lon=129.0899951, alt=29.969, dist_traveled=null, wp_dist=91, dist_to_home=1.3462269346058236E7, vertical_speed=0.05199388, ground_speed=25.367495, wind_vel=0.1472171, airspeed=24.917864, gps_hdop=1.21, roll=-0.05, pitch=-2.28, yaw=-160.42, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:16, systemid=3, lat=35.0689471, lon=129.0899024, alt=29.995, dist_traveled=null, wp_dist=66, dist_to_home=1.3462271855348516E7, vertical_speed=0.06221166, ground_speed=25.420523, wind_vel=0.1533946, airspeed=24.935207, gps_hdop=1.21, roll=-0.04, pitch=-2.35, yaw=-160.52, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:17, systemid=3, lat=35.068731, lon=129.0898098, alt=30.047, dist_traveled=null, wp_dist=40, dist_to_home=1.3462274382187296E7, vertical_speed=0.05389265, ground_speed=25.429663, wind_vel=0.15959822, airspeed=24.941832, gps_hdop=1.21, roll=-0.15, pitch=-2.46, yaw=-160.54, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:18, systemid=3, lat=35.0685157, lon=129.0897155, alt=30.054, dist_traveled=null, wp_dist=269, dist_to_home=1.3462276731101573E7, vertical_speed=-0.1277398, ground_speed=25.434856, wind_vel=0.16502097, airspeed=24.905926, gps_hdop=1.21, roll=38.50, pitch=-2.98, yaw=-157.22, ch3percent=71.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1716, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:19, systemid=3, lat=35.0683226, lon=129.0895664, alt=30.565, dist_traveled=null, wp_dist=246, dist_to_home=1.346227351657418E7, vertical_speed=-0.20037527, ground_speed=25.495216, wind_vel=0.17158304, airspeed=25.010271, gps_hdop=1.21, roll=24.52, pitch=-2.54, yaw=-142.11, ch3percent=64.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1646, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:20, systemid=3, lat=35.0681516, lon=129.0893808, alt=30.466, dist_traveled=null, wp_dist=221, dist_to_home=1.3462266252457121E7, vertical_speed=-0.11635206, ground_speed=25.476803, wind_vel=0.17554615, airspeed=24.986752, gps_hdop=1.21, roll=19.95, pitch=-2.28, yaw=-133.92, ch3percent=65.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1652, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:21, systemid=3, lat=35.0680024, lon=129.08917, alt=30.305, dist_traveled=null, wp_dist=196, dist_to_home=1.3462255884751784E7, vertical_speed=-0.23993056, ground_speed=25.432205, wind_vel=0.17833683, airspeed=24.934977, gps_hdop=1.21, roll=13.68, pitch=-2.80, yaw=-127.97, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:22, systemid=3, lat=35.0678677, lon=129.0889433, alt=30.097, dist_traveled=null, wp_dist=170, dist_to_home=1.3462243523736803E7, vertical_speed=-0.19328554, ground_speed=25.460768, wind_vel=0.17979711, airspeed=24.988298, gps_hdop=1.21, roll=7.41, pitch=-2.81, yaw=-124.22, ch3percent=64.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1644, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:23, systemid=3, lat=35.0677438, lon=129.0887114, alt=29.938, dist_traveled=null, wp_dist=145, dist_to_home=1.3462230225847054E7, vertical_speed=-0.1457131, ground_speed=25.347857, wind_vel=0.18026164, airspeed=24.977299, gps_hdop=1.21, roll=2.84, pitch=-2.72, yaw=-122.04, ch3percent=64.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1649, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:24, systemid=3, lat=35.0676235, lon=129.0884754, alt=29.852, dist_traveled=null, wp_dist=120, dist_to_home=1.3462216420408402E7, vertical_speed=-0.0627329, ground_speed=25.388369, wind_vel=0.1815953, airspeed=24.965118, gps_hdop=1.21, roll=-0.21, pitch=-2.64, yaw=-121.44, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:25, systemid=3, lat=35.0675029, lon=129.0882378, alt=29.813, dist_traveled=null, wp_dist=94, dist_to_home=1.3462202497004015E7, vertical_speed=-0.015084298, ground_speed=25.39966, wind_vel=0.18370357, airspeed=24.99818, gps_hdop=1.21, roll=-2.15, pitch=-2.53, yaw=-121.63, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:26, systemid=3, lat=35.0673809, lon=129.0880024, alt=29.84, dist_traveled=null, wp_dist=69, dist_to_home=1.3462188820749879E7, vertical_speed=0.0562766, ground_speed=25.391716, wind_vel=0.18659852, airspeed=24.962543, gps_hdop=1.21, roll=-2.83, pitch=-2.32, yaw=-122.35, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:27, systemid=3, lat=35.0672553, lon=129.0877686, alt=29.874, dist_traveled=null, wp_dist=43, dist_to_home=1.3462175445621476E7, vertical_speed=0.0059107677, ground_speed=25.407288, wind_vel=0.19035816, airspeed=24.972502, gps_hdop=1.21, roll=-2.66, pitch=-2.47, yaw=-123.40, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:28, systemid=3, lat=35.0671279, lon=129.0875392, alt=29.884, dist_traveled=null, wp_dist=18, dist_to_home=1.3462162517888209E7, vertical_speed=0.02180783, ground_speed=25.39108, wind_vel=0.19600119, airspeed=24.969578, gps_hdop=1.21, roll=-2.38, pitch=-2.34, yaw=-124.35, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:29, systemid=3, lat=35.0669969, lon=129.0873106, alt=29.912, dist_traveled=null, wp_dist=80, dist_to_home=1.346214982530004E7, vertical_speed=-0.0023111044, ground_speed=25.40104, wind_vel=0.20125403, airspeed=24.983038, gps_hdop=1.21, roll=-0.01, pitch=-2.41, yaw=-124.76, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:30, systemid=3, lat=35.0668759, lon=129.087074, alt=29.873, dist_traveled=null, wp_dist=102, dist_to_home=1.3462136002560822E7, vertical_speed=1.823002, ground_speed=25.747795, wind_vel=0.20463027, airspeed=25.210484, gps_hdop=1.21, roll=41.23, pitch=5.15, yaw=-103.96, ch3percent=98.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1981, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:31] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:31, systemid=3, lat=35.0668364, lon=129.0867956, alt=31.15, dist_traveled=null, wp_dist=80, dist_to_home=1.346211489986414E7, vertical_speed=-0.2733768, ground_speed=25.543161, wind_vel=0.2083345, airspeed=25.100609, gps_hdop=1.21, roll=41.64, pitch=-1.48, yaw=-92.71, ch3percent=64.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1646, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:32] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:32, systemid=3, lat=35.0668504, lon=129.0865171, alt=31.075, dist_traveled=null, wp_dist=957, dist_to_home=1.3462091273052994E7, vertical_speed=-0.15289573, ground_speed=25.751259, wind_vel=0.21178527, airspeed=25.246145, gps_hdop=1.21, roll=60.39, pitch=0.50, yaw=-69.61, ch3percent=78.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1787, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:33, systemid=3, lat=35.06697, lon=129.0862809, alt=31.831, dist_traveled=null, wp_dist=957, dist_to_home=1.3462066169056835E7, vertical_speed=1.4536618, ground_speed=25.828049, wind_vel=0.2126583, airspeed=25.64197, gps_hdop=1.21, roll=53.20, pitch=2.80, yaw=-38.13, ch3percent=73.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1733, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:34] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:34, systemid=3, lat=35.0671673, lon=129.0861342, alt=32.661, dist_traveled=null, wp_dist=946, dist_to_home=1.3462044792579256E7, vertical_speed=-0.20043267, ground_speed=25.625753, wind_vel=0.20853294, airspeed=25.360563, gps_hdop=1.21, roll=52.29, pitch=-0.38, yaw=-17.91, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:35] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:35, systemid=3, lat=35.0673931, lon=129.0860845, alt=32.277, dist_traveled=null, wp_dist=928, dist_to_home=1.3462030075696895E7, vertical_speed=-0.6185332, ground_speed=25.45968, wind_vel=0.20188507, airspeed=25.170801, gps_hdop=1.21, roll=47.55, pitch=-1.55, yaw=3.04, ch3percent=60.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1607, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:36, systemid=3, lat=35.0676186, lon=129.0861335, alt=31.438, dist_traveled=null, wp_dist=905, dist_to_home=1.3462023512819389E7, vertical_speed=-0.94659007, ground_speed=25.338715, wind_vel=0.19202682, airspeed=24.98749, gps_hdop=1.21, roll=39.63, pitch=-2.76, yaw=20.33, ch3percent=58.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1583, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:37, systemid=3, lat=35.0678224, lon=129.0862573, alt=30.357, dist_traveled=null, wp_dist=880, dist_to_home=1.3462024139124133E7, vertical_speed=-1.0219923, ground_speed=25.277687, wind_vel=0.17997286, airspeed=24.8324, gps_hdop=1.21, roll=27.52, pitch=-3.63, yaw=32.99, ch3percent=58.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1580, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:38, systemid=3, lat=35.0680024, lon=129.0864266, alt=29.306, dist_traveled=null, wp_dist=855, dist_to_home=1.3462029636922408E7, vertical_speed=-0.7673014, ground_speed=25.284052, wind_vel=0.16569252, airspeed=24.791565, gps_hdop=1.21, roll=13.60, pitch=-3.70, yaw=40.74, ch3percent=60.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1603, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:39, systemid=3, lat=35.0681668, lon=129.0866169, alt=28.579, dist_traveled=null, wp_dist=830, dist_to_home=1.3462037600065595E7, vertical_speed=-0.40595853, ground_speed=25.325619, wind_vel=0.1499366, airspeed=24.839195, gps_hdop=1.21, roll=2.62, pitch=-3.20, yaw=44.11, ch3percent=63.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1639, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:40, systemid=3, lat=35.0683273, lon=129.086814, alt=28.248, dist_traveled=null, wp_dist=805, dist_to_home=1.3462046307274766E7, vertical_speed=-0.03320087, ground_speed=25.401497, wind_vel=0.1343754, airspeed=24.96449, gps_hdop=1.21, roll=-4.21, pitch=-2.32, yaw=44.08, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:41, systemid=3, lat=35.0684911, lon=129.0870084, alt=28.278, dist_traveled=null, wp_dist=780, dist_to_home=1.3462054636496313E7, vertical_speed=0.20292892, ground_speed=25.44101, wind_vel=0.11948725, airspeed=24.971794, gps_hdop=1.21, roll=-6.84, pitch=-1.87, yaw=42.29, ch3percent=67.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1676, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:42, systemid=3, lat=35.0686609, lon=129.0871953, alt=28.509, dist_traveled=null, wp_dist=755, dist_to_home=1.3462062064903531E7, vertical_speed=0.28988054, ground_speed=25.442608, wind_vel=0.10582482, airspeed=25.019526, gps_hdop=1.21, roll=-7.62, pitch=-1.68, yaw=39.91, ch3percent=67.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1674, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:43, systemid=3, lat=35.0688378, lon=129.0873735, alt=28.816, dist_traveled=null, wp_dist=730, dist_to_home=1.3462068441803563E7, vertical_speed=0.32240006, ground_speed=25.423065, wind_vel=0.09428409, airspeed=24.991806, gps_hdop=1.21, roll=-6.81, pitch=-1.73, yaw=37.43, ch3percent=66.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1669, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:24:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:24:44, systemid=3, lat=35.0690202, lon=129.087542, alt=29.119, dist_traveled=null, wp_dist=704, dist_to_home=1.346207375997211E7, vertical_speed=0.25643435, ground_speed=25.410229, wind_vel=0.08581883, airspeed=24.916597, gps_hdop=1.21, roll=-5.47, pitch=-1.90, yaw=35.34, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lat=0.0, lon=0.0}}
