[2025-04-10 03:27:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:27:46, systemid=3, lat=35.073569, lon=129.0923471, alt=27.183, dist_traveled=null, wp_dist=626, dist_to_home=1.3462256064034782E7, vertical_speed=-0.56596994, ground_speed=24.129744, wind_vel=0.0, airspeed=23.714626, gps_hdop=1.21, roll=42.74, pitch=-1.38, yaw=-161.67, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599}
[2025-04-10 03:27:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:27:47, systemid=3, lat=35.0732837, lon=129.0921612, alt=26.074, dist_traveled=null, wp_dist=590, dist_to_home=1.3462254154778158E7, vertical_speed=-0.74361324, ground_speed=24.314648, wind_vel=0.17087936, airspeed=23.863455, gps_hdop=1.21, roll=21.40, pitch=-3.26, yaw=-145.87, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:42, systemid=3, lat=35.0668496, lon=129.0865227, alt=31.037, dist_traveled=null, wp_dist=957, dist_to_home=1.3462091772516279E7, vertical_speed=-0.22899881, ground_speed=25.748835, wind_vel=0.20593278, airspeed=25.19465, gps_hdop=1.21, roll=60.17, pitch=0.37, yaw=-70.52, ch3percent=77.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1770, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:43, systemid=3, lat=35.0669674, lon=129.0862854, alt=31.748, dist_traveled=null, wp_dist=957, dist_to_home=1.3462066662443666E7, vertical_speed=1.5224824, ground_speed=25.89506, wind_vel=0.20755453, airspeed=25.632952, gps_hdop=1.21, roll=53.10, pitch=3.18, yaw=-38.28, ch3percent=73.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1733, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:44, systemid=3, lat=35.0671651, lon=129.0861384, alt=32.687, dist_traveled=null, wp_dist=946, dist_to_home=1.3462045242414013E7, vertical_speed=-0.18809223, ground_speed=25.695599, wind_vel=0.20454535, airspeed=25.317589, gps_hdop=1.21, roll=52.42, pitch=-0.23, yaw=-18.35, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:45, systemid=3, lat=35.0673905, lon=129.0860874, alt=32.47, dist_traveled=null, wp_dist=928, dist_to_home=1.3462030437127352E7, vertical_speed=-0.61418283, ground_speed=25.476755, wind_vel=0.1995102, airspeed=25.12758, gps_hdop=1.21, roll=47.65, pitch=-1.54, yaw=2.71, ch3percent=60.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1607, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:46, systemid=3, lat=35.0676146, lon=129.0861341, alt=31.742, dist_traveled=null, wp_dist=905, dist_to_home=1.3462023750399884E7, vertical_speed=-1.019217, ground_speed=25.256392, wind_vel=0.19031997, airspeed=24.875128, gps_hdop=1.21, roll=39.88, pitch=-3.03, yaw=19.95, ch3percent=57.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1571, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:47, systemid=3, lat=35.0678182, lon=129.0862543, alt=30.655, dist_traveled=null, wp_dist=880, dist_to_home=1.3462024089215495E7, vertical_speed=-1.1096877, ground_speed=25.175064, wind_vel=0.17853828, airspeed=24.763268, gps_hdop=1.21, roll=27.96, pitch=-3.99, yaw=32.89, ch3percent=57.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1573, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:48, systemid=3, lat=35.0679988, lon=129.0864211, alt=29.524, dist_traveled=null, wp_dist=855, dist_to_home=1.3462029352624878E7, vertical_speed=-0.8914851, ground_speed=25.2266, wind_vel=0.16446373, airspeed=24.715837, gps_hdop=1.21, roll=14.18, pitch=-4.15, yaw=40.91, ch3percent=59.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1598, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:49, systemid=3, lat=35.0681649, lon=129.086611, alt=28.691, dist_traveled=null, wp_dist=830, dist_to_home=1.3462037202839717E7, vertical_speed=-0.4113334, ground_speed=25.366707, wind_vel=0.15051688, airspeed=24.842953, gps_hdop=1.21, roll=3.09, pitch=-3.34, yaw=44.58, ch3percent=63.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1636, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:50, systemid=3, lat=35.0683265, lon=129.0868081, alt=28.33, dist_traveled=null, wp_dist=805, dist_to_home=1.3462045858322969E7, vertical_speed=-0.042483035, ground_speed=25.452045, wind_vel=0.13556133, airspeed=24.914642, gps_hdop=1.21, roll=-3.83, pitch=-2.51, yaw=44.75, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:51, systemid=3, lat=35.0684896, lon=129.0870012, alt=28.322, dist_traveled=null, wp_dist=780, dist_to_home=1.3462054113254823E7, vertical_speed=0.1446822, ground_speed=25.443203, wind_vel=0.11813676, airspeed=24.965406, gps_hdop=1.21, roll=-6.65, pitch=-2.01, yaw=43.20, ch3percent=67.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1674, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:52, systemid=3, lat=35.0686588, lon=129.0871876, alt=28.508, dist_traveled=null, wp_dist=755, dist_to_home=1.3462061528646555E7, vertical_speed=0.22296897, ground_speed=25.430151, wind_vel=0.10170921, airspeed=25.029436, gps_hdop=1.21, roll=-7.53, pitch=-1.81, yaw=41.00, ch3percent=67.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1674, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:53, systemid=3, lat=35.0688349, lon=129.087366, alt=28.738, dist_traveled=null, wp_dist=730, dist_to_home=1.346206795966568E7, vertical_speed=0.29501837, ground_speed=25.418324, wind_vel=0.08710839, airspeed=24.998566, gps_hdop=1.21, roll=-6.90, pitch=-1.65, yaw=38.65, ch3percent=67.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1670, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:54, systemid=3, lat=35.0690171, lon=129.0875361, alt=29.006, dist_traveled=null, wp_dist=704, dist_to_home=1.3462073419193266E7, vertical_speed=0.24570939, ground_speed=25.431194, wind_vel=0.076673426, airspeed=24.942368, gps_hdop=1.21, roll=-5.84, pitch=-1.84, yaw=36.43, ch3percent=66.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1669, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:55, systemid=3, lat=35.0692037, lon=129.0876981, alt=29.231, dist_traveled=null, wp_dist=679, dist_to_home=1.3462078003671752E7, vertical_speed=0.18168648, ground_speed=25.446978, wind_vel=0.06878962, airspeed=24.937925, gps_hdop=1.21, roll=-4.05, pitch=-2.05, yaw=34.70, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:56, systemid=3, lat=35.069394, lon=129.0878541, alt=29.415, dist_traveled=null, wp_dist=653, dist_to_home=1.3462081919206725E7, vertical_speed=0.19138236, ground_speed=25.425043, wind_vel=0.06282016, airspeed=24.973381, gps_hdop=1.21, roll=-2.38, pitch=-1.97, yaw=33.52, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:57, systemid=3, lat=35.0695856, lon=129.0880055, alt=29.586, dist_traveled=null, wp_dist=628, dist_to_home=1.3462085394123927E7, vertical_speed=0.10577767, ground_speed=25.385021, wind_vel=0.059801035, airspeed=24.895489, gps_hdop=1.21, roll=-1.35, pitch=-2.16, yaw=32.80, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:58, systemid=3, lat=35.0697782, lon=129.0881547, alt=29.672, dist_traveled=null, wp_dist=602, dist_to_home=1.346208864045673E7, vertical_speed=0.045714237, ground_speed=25.38489, wind_vel=0.05975195, airspeed=24.88571, gps_hdop=1.21, roll=-0.35, pitch=-2.28, yaw=32.52, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:40:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:40:59, systemid=3, lat=35.0699717, lon=129.0883034, alt=29.745, dist_traveled=null, wp_dist=577, dist_to_home=1.3462091803102897E7, vertical_speed=0.06770168, ground_speed=25.41316, wind_vel=0.06181461, airspeed=24.924685, gps_hdop=1.21, roll=0.32, pitch=-2.24, yaw=32.40, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:00, systemid=3, lat=35.0701648, lon=129.0884519, alt=29.808, dist_traveled=null, wp_dist=552, dist_to_home=1.3462094967940949E7, vertical_speed=0.04411, ground_speed=25.39407, wind_vel=0.065827064, airspeed=24.955206, gps_hdop=1.21, roll=0.54, pitch=-2.21, yaw=32.49, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:01, systemid=3, lat=35.0703556, lon=129.0885998, alt=29.846, dist_traveled=null, wp_dist=526, dist_to_home=1.3462098191342963E7, vertical_speed=0.0022901786, ground_speed=25.302515, wind_vel=0.0738181, airspeed=24.918907, gps_hdop=1.21, roll=0.76, pitch=-2.33, yaw=32.80, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:02, systemid=3, lat=35.0705479, lon=129.0887504, alt=29.865, dist_traveled=null, wp_dist=501, dist_to_home=1.3462101566732334E7, vertical_speed=0.051537246, ground_speed=25.377542, wind_vel=0.08112021, airspeed=24.96965, gps_hdop=1.21, roll=0.75, pitch=-2.26, yaw=33.09, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:03, systemid=3, lat=35.0707399, lon=129.0889019, alt=29.933, dist_traveled=null, wp_dist=476, dist_to_home=1.3462105030322837E7, vertical_speed=-0.0022178718, ground_speed=25.361782, wind_vel=0.08954861, airspeed=24.96132, gps_hdop=1.21, roll=0.22, pitch=-2.39, yaw=33.18, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:04, systemid=3, lat=35.0709312, lon=129.0890535, alt=29.973, dist_traveled=null, wp_dist=450, dist_to_home=1.3462108534954417E7, vertical_speed=0.020339405, ground_speed=25.38062, wind_vel=0.09832816, airspeed=24.98754, gps_hdop=1.21, roll=0.39, pitch=-2.41, yaw=33.29, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:05, systemid=3, lat=35.0711226, lon=129.0892059, alt=30.009, dist_traveled=null, wp_dist=425, dist_to_home=1.3462112100727547E7, vertical_speed=0.0557837, ground_speed=25.335316, wind_vel=0.10743121, airspeed=24.9824, gps_hdop=1.21, roll=0.43, pitch=-2.28, yaw=33.39, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:06, systemid=3, lat=35.0713122, lon=129.0893575, alt=30.027, dist_traveled=null, wp_dist=400, dist_to_home=1.3462115685059719E7, vertical_speed=0.00939564, ground_speed=25.302835, wind_vel=0.11829316, airspeed=24.918749, gps_hdop=1.21, roll=0.27, pitch=-2.42, yaw=33.46, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:07, systemid=3, lat=35.071503, lon=129.0895103, alt=30.033, dist_traveled=null, wp_dist=374, dist_to_home=1.3462119311783705E7, vertical_speed=0.007869539, ground_speed=25.353409, wind_vel=0.12685017, airspeed=24.947357, gps_hdop=1.21, roll=0.07, pitch=-2.44, yaw=33.58, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:08, systemid=3, lat=35.071694, lon=129.0896639, alt=30.041, dist_traveled=null, wp_dist=349, dist_to_home=1.3462122994944558E7, vertical_speed=0.006843273, ground_speed=25.398666, wind_vel=0.13467349, airspeed=24.981716, gps_hdop=1.21, roll=-0.10, pitch=-2.46, yaw=33.69, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:09, systemid=3, lat=35.0718861, lon=129.0898182, alt=30.07, dist_traveled=null, wp_dist=323, dist_to_home=1.346212668396461E7, vertical_speed=-0.008985957, ground_speed=25.43601, wind_vel=0.14085563, airspeed=24.908518, gps_hdop=1.21, roll=-0.15, pitch=-2.59, yaw=33.59, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:10, systemid=3, lat=35.072077, lon=129.0899711, alt=30.09, dist_traveled=null, wp_dist=298, dist_to_home=1.346213031384751E7, vertical_speed=0.018939942, ground_speed=25.456978, wind_vel=0.14674819, airspeed=24.970634, gps_hdop=1.21, roll=0.15, pitch=-2.51, yaw=33.50, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:11, systemid=3, lat=35.0722688, lon=129.0901245, alt=30.11, dist_traveled=null, wp_dist=272, dist_to_home=1.3462133942503158E7, vertical_speed=-0.018546827, ground_speed=25.45222, wind_vel=0.15337276, airspeed=24.90803, gps_hdop=1.21, roll=0.24, pitch=-2.56, yaw=33.53, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:12, systemid=3, lat=35.0724599, lon=129.0902776, alt=30.101, dist_traveled=null, wp_dist=247, dist_to_home=1.3462137579215681E7, vertical_speed=0.004843374, ground_speed=25.450779, wind_vel=0.15897554, airspeed=24.941042, gps_hdop=1.21, roll=0.22, pitch=-2.49, yaw=33.58, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:13, systemid=3, lat=35.0726507, lon=129.0904308, alt=30.085, dist_traveled=null, wp_dist=221, dist_to_home=1.3462141238156987E7, vertical_speed=0.0034491394, ground_speed=25.438023, wind_vel=0.16520064, airspeed=24.956009, gps_hdop=1.21, roll=-0.05, pitch=-2.49, yaw=33.61, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:14, systemid=3, lat=35.0728409, lon=129.0905837, alt=30.085, dist_traveled=null, wp_dist=196, dist_to_home=1.3462144900453307E7, vertical_speed=-0.012268331, ground_speed=25.385527, wind_vel=0.1732344, airspeed=24.965979, gps_hdop=1.21, roll=-0.19, pitch=-2.44, yaw=33.59, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:15, systemid=3, lat=35.0730308, lon=129.090736, alt=30.066, dist_traveled=null, wp_dist=171, dist_to_home=1.3462148527256437E7, vertical_speed=-0.022192303, ground_speed=25.353376, wind_vel=0.18210942, airspeed=24.955952, gps_hdop=1.21, roll=0.07, pitch=-2.50, yaw=33.53, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:16, systemid=3, lat=35.0732215, lon=129.0908885, alt=30.031, dist_traveled=null, wp_dist=145, dist_to_home=1.3462152132796196E7, vertical_speed=-0.019720912, ground_speed=25.386948, wind_vel=0.18961221, airspeed=24.944983, gps_hdop=1.21, roll=0.10, pitch=-2.41, yaw=33.44, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:17, systemid=3, lat=35.0734127, lon=129.0910415, alt=30.031, dist_traveled=null, wp_dist=120, dist_to_home=1.3462155755920677E7, vertical_speed=0.022863055, ground_speed=25.421228, wind_vel=0.1960988, airspeed=24.956764, gps_hdop=1.21, roll=0.32, pitch=-2.36, yaw=33.51, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:18, systemid=3, lat=35.0736043, lon=129.091195, alt=30.044, dist_traveled=null, wp_dist=94, dist_to_home=1.346215940133248E7, vertical_speed=0.020848067, ground_speed=25.44722, wind_vel=0.20160092, airspeed=24.992268, gps_hdop=1.21, roll=0.05, pitch=-2.45, yaw=33.58, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:19, systemid=3, lat=35.0737962, lon=129.091349, alt=30.061, dist_traveled=null, wp_dist=69, dist_to_home=1.3462163073734377E7, vertical_speed=0.03157007, ground_speed=25.476706, wind_vel=0.20592973, airspeed=24.970568, gps_hdop=1.21, roll=0.07, pitch=-2.40, yaw=33.72, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:20, systemid=3, lat=35.073988, lon=129.0915032, alt=30.066, dist_traveled=null, wp_dist=643, dist_to_home=1.346216676720276E7, vertical_speed=0.083089635, ground_speed=25.477385, wind_vel=0.20979269, airspeed=24.986845, gps_hdop=1.21, roll=36.71, pitch=-4.22, yaw=38.13, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:41:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:41:21, systemid=3, lat=35.0741376, lon=129.0917026, alt=29.943, dist_traveled=null, wp_dist=664, dist_to_home=1.3462176172722684E7, vertical_speed=2.3093936, ground_speed=24.068386, wind_vel=0.21342646, airspeed=24.456013, gps_hdop=1.21, roll=53.00, pitch=5.99, yaw=84.80, ch3percent=54.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1548, waypoints=[], home_location={lat=0.0, lon=0.0}}
