[2025-04-10 06:51:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:51:25, systemid=3, lat=35.0724056, lon=129.0913732, alt=27.162, dist_traveled=null, wp_dist=474, dist_to_home=1.3462230478799336E7, vertical_speed=0.48322156, ground_speed=25.201523, wind_vel=0.1097188, airspeed=24.78562, gps_hdop=1.21, roll=-11.46, pitch=-1.11, yaw=-154.13, ch3percent=69.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1690}
[2025-04-10 06:51:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:51:26, systemid=3, lat=35.0721999, lon=129.0912576, alt=27.677, dist_traveled=null, wp_dist=449, dist_to_home=1.3462230621500654E7, vertical_speed=0.39642644, ground_speed=25.246979, wind_vel=0.09982847, airspeed=24.83727, gps_hdop=1.21, roll=-8.60, pitch=-1.42, yaw=-157.61, ch3percent=68.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1683, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:32, systemid=3, lat=35.0692696, lon=129.0877528, alt=29.334, dist_traveled=null, wp_dist=671, dist_to_home=1.3462079415525436E7, vertical_speed=0.16945548, ground_speed=25.419271, wind_vel=0.05572271, airspeed=24.951912, gps_hdop=1.21, roll=-3.82, pitch=-1.94, yaw=34.37, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:34] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:33, systemid=3, lat=35.0694596, lon=129.0879057, alt=29.482, dist_traveled=null, wp_dist=646, dist_to_home=1.3462083089473791E7, vertical_speed=0.06290847, ground_speed=25.36815, wind_vel=0.0501756, airspeed=24.935358, gps_hdop=1.21, roll=-2.05, pitch=-2.17, yaw=33.27, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:35] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:34, systemid=3, lat=35.0696524, lon=129.0880565, alt=29.621, dist_traveled=null, wp_dist=621, dist_to_home=1.3462086458432212E7, vertical_speed=0.11765672, ground_speed=25.387888, wind_vel=0.048629604, airspeed=24.936996, gps_hdop=1.21, roll=-0.84, pitch=-2.12, yaw=32.74, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:35, systemid=3, lat=35.0698449, lon=129.0882054, alt=29.741, dist_traveled=null, wp_dist=595, dist_to_home=1.3462089684684213E7, vertical_speed=0.0654803, ground_speed=25.367386, wind_vel=0.05031054, airspeed=24.929924, gps_hdop=1.21, roll=-0.26, pitch=-2.18, yaw=32.54, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:36, systemid=3, lat=35.0700382, lon=129.0883548, alt=29.81, dist_traveled=null, wp_dist=570, dist_to_home=1.3462092914419552E7, vertical_speed=0.035255034, ground_speed=25.394335, wind_vel=0.05421197, airspeed=24.88983, gps_hdop=1.21, roll=0.18, pitch=-2.32, yaw=32.50, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:37, systemid=3, lat=35.0702309, lon=129.0885043, alt=29.839, dist_traveled=null, wp_dist=544, dist_to_home=1.3462096180492507E7, vertical_speed=0.039096866, ground_speed=25.404522, wind_vel=0.059867356, airspeed=24.94727, gps_hdop=1.21, roll=0.66, pitch=-2.26, yaw=32.58, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:38, systemid=3, lat=35.0704244, lon=129.0886554, alt=29.889, dist_traveled=null, wp_dist=519, dist_to_home=1.346209954075994E7, vertical_speed=0.059377607, ground_speed=25.462646, wind_vel=0.06542224, airspeed=24.962482, gps_hdop=1.21, roll=0.42, pitch=-2.23, yaw=32.82, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:39, systemid=3, lat=35.0706172, lon=129.088807, alt=29.948, dist_traveled=null, wp_dist=493, dist_to_home=1.3462102975053446E7, vertical_speed=0.035523932, ground_speed=25.466026, wind_vel=0.07118153, airspeed=24.942892, gps_hdop=1.21, roll=0.44, pitch=-2.29, yaw=32.92, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:40, systemid=3, lat=35.0708089, lon=129.0889585, alt=29.993, dist_traveled=null, wp_dist=468, dist_to_home=1.3462106452706657E7, vertical_speed=0.036787108, ground_speed=25.444687, wind_vel=0.078393415, airspeed=24.952578, gps_hdop=1.21, roll=0.48, pitch=-2.31, yaw=33.09, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:41, systemid=3, lat=35.0709999, lon=129.0891105, alt=30.009, dist_traveled=null, wp_dist=442, dist_to_home=1.3462110004387287E7, vertical_speed=-0.020277863, ground_speed=25.399801, wind_vel=0.08725603, airspeed=24.959314, gps_hdop=1.21, roll=0.30, pitch=-2.38, yaw=33.44, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:42, systemid=3, lat=35.0711892, lon=129.0892619, alt=29.974, dist_traveled=null, wp_dist=417, dist_to_home=1.3462113586416638E7, vertical_speed=-0.06671796, ground_speed=25.341621, wind_vel=0.09808062, airspeed=24.956652, gps_hdop=1.21, roll=0.00, pitch=-2.35, yaw=33.39, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:43, systemid=3, lat=35.0713797, lon=129.0894143, alt=29.95, dist_traveled=null, wp_dist=392, dist_to_home=1.3462117194345867E7, vertical_speed=-0.003414753, ground_speed=25.345343, wind_vel=0.10778113, airspeed=24.975695, gps_hdop=1.21, roll=0.25, pitch=-2.25, yaw=33.39, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:44, systemid=3, lat=35.0715714, lon=129.0895679, alt=29.957, dist_traveled=null, wp_dist=366, dist_to_home=1.3462120844665349E7, vertical_speed=0.0031616224, ground_speed=25.392977, wind_vel=0.11616198, airspeed=25.003992, gps_hdop=1.21, roll=-0.01, pitch=-2.31, yaw=33.48, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:45, systemid=3, lat=35.0717633, lon=129.0897218, alt=29.985, dist_traveled=null, wp_dist=341, dist_to_home=1.3462124510188466E7, vertical_speed=0.031435337, ground_speed=25.451958, wind_vel=0.122102894, airspeed=24.929663, gps_hdop=1.21, roll=-0.05, pitch=-2.37, yaw=33.50, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:46, systemid=3, lat=35.0719553, lon=129.0898759, alt=30.014, dist_traveled=null, wp_dist=315, dist_to_home=1.3462128187371705E7, vertical_speed=0.046959795, ground_speed=25.480272, wind_vel=0.12883322, airspeed=24.983135, gps_hdop=1.21, roll=-0.15, pitch=-2.35, yaw=33.53, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:47, systemid=3, lat=35.0721474, lon=129.0900298, alt=30.04, dist_traveled=null, wp_dist=290, dist_to_home=1.3462131843229547E7, vertical_speed=-0.0043312577, ground_speed=25.502476, wind_vel=0.1346077, airspeed=25.018621, gps_hdop=1.21, roll=-0.04, pitch=-2.43, yaw=33.46, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:48, systemid=3, lat=35.0723369, lon=129.0901816, alt=30.072, dist_traveled=null, wp_dist=264, dist_to_home=1.3462135448076328E7, vertical_speed=-0.017125629, ground_speed=25.379038, wind_vel=0.1445447, airspeed=24.930597, gps_hdop=1.21, roll=0.30, pitch=-2.43, yaw=33.42, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:49, systemid=3, lat=35.0725277, lon=129.0903345, alt=30.026, dist_traveled=null, wp_dist=239, dist_to_home=1.3462139082360396E7, vertical_speed=-0.038189616, ground_speed=25.39395, wind_vel=0.15199907, airspeed=24.926622, gps_hdop=1.21, roll=0.18, pitch=-2.39, yaw=33.50, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:50, systemid=3, lat=35.0727191, lon=129.0904879, alt=30.031, dist_traveled=null, wp_dist=214, dist_to_home=1.3462142729526632E7, vertical_speed=0.01363153, ground_speed=25.440645, wind_vel=0.15844294, airspeed=24.981592, gps_hdop=1.21, roll=-0.11, pitch=-2.38, yaw=33.47, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:51, systemid=3, lat=35.0729106, lon=129.0906415, alt=30.05, dist_traveled=null, wp_dist=188, dist_to_home=1.3462146388353191E7, vertical_speed=-0.016124852, ground_speed=25.446512, wind_vel=0.165109, airspeed=24.975597, gps_hdop=1.21, roll=-0.16, pitch=-2.46, yaw=33.49, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:52, systemid=3, lat=35.0731025, lon=129.090795, alt=30.046, dist_traveled=null, wp_dist=163, dist_to_home=1.3462150019990532E7, vertical_speed=0.012122056, ground_speed=25.453993, wind_vel=0.17117195, airspeed=24.97395, gps_hdop=1.21, roll=-0.02, pitch=-2.37, yaw=33.47, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:53, systemid=3, lat=35.0732939, lon=129.0909482, alt=30.054, dist_traveled=null, wp_dist=137, dist_to_home=1.3462153650278961E7, vertical_speed=0.04167161, ground_speed=25.444983, wind_vel=0.17731926, airspeed=24.972317, gps_hdop=1.21, roll=0.03, pitch=-2.29, yaw=33.42, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:54, systemid=3, lat=35.0734848, lon=129.0911008, alt=30.056, dist_traveled=null, wp_dist=112, dist_to_home=1.3462157254481206E7, vertical_speed=0.0012809254, ground_speed=25.431803, wind_vel=0.18400928, airspeed=24.923784, gps_hdop=1.21, roll=0.02, pitch=-2.43, yaw=33.37, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:55, systemid=3, lat=35.073676, lon=129.0912535, alt=30.04, dist_traveled=null, wp_dist=86, dist_to_home=1.3462160852690808E7, vertical_speed=-0.03361318, ground_speed=25.423082, wind_vel=0.19047342, airspeed=24.970177, gps_hdop=1.21, roll=0.12, pitch=-2.41, yaw=33.44, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:56, systemid=3, lat=35.0738673, lon=129.0914067, alt=30.058, dist_traveled=null, wp_dist=61, dist_to_home=1.3462164487298787E7, vertical_speed=0.009961012, ground_speed=25.444384, wind_vel=0.19571425, airspeed=24.972338, gps_hdop=1.21, roll=0.21, pitch=-2.37, yaw=33.49, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:57, systemid=3, lat=35.0740567, lon=129.0915611, alt=30.066, dist_traveled=null, wp_dist=650, dist_to_home=1.3462168310102385E7, vertical_speed=-0.17462547, ground_speed=25.38338, wind_vel=0.20291586, airspeed=24.941162, gps_hdop=1.21, roll=53.65, pitch=-4.28, yaw=38.27, ch3percent=74.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1741, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:53:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:58, systemid=3, lat=35.0741485, lon=129.0917966, alt=30.693, dist_traveled=null, wp_dist=668, dist_to_home=1.346218341118074E7, vertical_speed=1.9891547, ground_speed=23.848022, wind_vel=0.20895192, airspeed=24.244211, gps_hdop=1.21, roll=53.05, pitch=4.64, yaw=85.31, ch3percent=26.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1260, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:53:59, systemid=3, lat=35.0741321, lon=129.0920519, alt=30.345, dist_traveled=null, wp_dist=674, dist_to_home=1.3462205234459275E7, vertical_speed=-1.6709992, ground_speed=23.026146, wind_vel=0.21138081, airspeed=22.708834, gps_hdop=1.21, roll=54.71, pitch=-2.94, yaw=103.63, ch3percent=45.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1450, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:00, systemid=3, lat=35.0740286, lon=129.0922669, alt=28.736, dist_traveled=null, wp_dist=670, dist_to_home=1.346222783171732E7, vertical_speed=-1.2657868, ground_speed=23.26443, wind_vel=0.21135615, airspeed=22.72925, gps_hdop=1.21, roll=55.32, pitch=-1.64, yaw=135.41, ch3percent=59.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1598, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:01, systemid=3, lat=35.073843, lon=129.0923821, alt=27.873, dist_traveled=null, wp_dist=654, dist_to_home=1.3462246061473303E7, vertical_speed=-0.4711209, ground_speed=23.708841, wind_vel=0.20750056, airspeed=23.214287, gps_hdop=1.21, roll=53.70, pitch=0.03, yaw=166.68, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:02, systemid=3, lat=35.0736299, lon=129.0923751, alt=27.413, dist_traveled=null, wp_dist=632, dist_to_home=1.3462255508247886E7, vertical_speed=-0.42277643, ground_speed=24.017065, wind_vel=0.19928797, airspeed=23.494019, gps_hdop=1.21, roll=47.60, pitch=-0.61, yaw=-169.02, ch3percent=61.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1615, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:03, systemid=3, lat=35.0734314, lon=129.0922751, alt=26.844, dist_traveled=null, wp_dist=608, dist_to_home=1.3462256599430447E7, vertical_speed=-0.7339704, ground_speed=24.12733, wind_vel=0.18678296, airspeed=23.662169, gps_hdop=1.21, roll=34.36, pitch=-2.52, yaw=-152.46, ch3percent=58.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1581, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:04, systemid=3, lat=35.0732533, lon=129.0921211, alt=26.08, dist_traveled=null, wp_dist=584, dist_to_home=1.346225227807824E7, vertical_speed=-0.6298825, ground_speed=24.374834, wind_vel=0.1726416, airspeed=23.885798, gps_hdop=1.21, roll=14.74, pitch=-3.39, yaw=-142.76, ch3percent=60.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1602, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:05, systemid=3, lat=35.0730867, lon=129.0919478, alt=25.689, dist_traveled=null, wp_dist=561, dist_to_home=1.3462245824182818E7, vertical_speed=-0.12808728, ground_speed=24.590967, wind_vel=0.15629669, airspeed=24.084322, gps_hdop=1.21, roll=-1.21, pitch=-2.60, yaw=-139.50, ch3percent=65.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1652, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:06, systemid=3, lat=35.0729156, lon=129.0917731, alt=25.764, dist_traveled=null, wp_dist=538, dist_to_home=1.3462239466387818E7, vertical_speed=0.34004995, ground_speed=24.875988, wind_vel=0.14194882, airspeed=24.316792, gps_hdop=1.21, roll=-9.76, pitch=-1.45, yaw=-141.08, ch3percent=68.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1687, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:07, systemid=3, lat=35.0727342, lon=129.0916095, alt=26.207, dist_traveled=null, wp_dist=514, dist_to_home=1.3462234508267093E7, vertical_speed=0.5490115, ground_speed=25.115244, wind_vel=0.1300047, airspeed=24.509655, gps_hdop=1.21, roll=-12.88, pitch=-0.89, yaw=-144.90, ch3percent=70.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1701, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:08, systemid=3, lat=35.0725435, lon=129.0914639, alt=26.788, dist_traveled=null, wp_dist=489, dist_to_home=1.346223147176862E7, vertical_speed=0.54861647, ground_speed=25.217028, wind_vel=0.11679198, airspeed=24.650833, gps_hdop=1.21, roll=-13.19, pitch=-0.91, yaw=-149.38, ch3percent=69.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1695, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:09, systemid=3, lat=35.0723418, lon=129.0913353, alt=27.335, dist_traveled=null, wp_dist=464, dist_to_home=1.3462230354399415E7, vertical_speed=0.4917719, ground_speed=25.292812, wind_vel=0.105724625, airspeed=24.746998, gps_hdop=1.21, roll=-11.07, pitch=-1.04, yaw=-153.70, ch3percent=68.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1688, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:10, systemid=3, lat=35.0721362, lon=129.0912244, alt=27.834, dist_traveled=null, wp_dist=439, dist_to_home=1.3462230879934497E7, vertical_speed=0.4336799, ground_speed=25.232677, wind_vel=0.09344514, airspeed=24.773823, gps_hdop=1.21, roll=-8.48, pitch=-1.30, yaw=-157.14, ch3percent=68.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1682, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:54:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:54:11, systemid=3, lat=35.071924, lon=129.0911248, alt=28.202, dist_traveled=null, wp_dist=414, dist_to_home=1.3462232647622265E7, vertical_speed=0.31951824, ground_speed=25.258005, wind_vel=0.085379384, airspeed=24.863106, gps_hdop=1.21, roll=-6.12, pitch=-1.51, yaw=-159.70, ch3percent=67.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1675, waypoints=[], home_location={lat=0.0, lon=0.0}}
