[2025-04-10 02:55:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:55:24, systemid=3, lat=35.0685152, lon=129.0897116, alt=29.853, dist_traveled=null, wp_dist=269, dist_to_home=1.3462276432990892E7, vertical_speed=-0.10603938, ground_speed=25.524956, wind_vel=0.0, airspeed=24.964106, gps_hdop=1.21, roll=38.76, pitch=-2.93, yaw=-158.25, ch3percent=72.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1722}
[2025-04-10 02:55:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:55:25, systemid=3, lat=35.0683202, lon=129.0895616, alt=30.419, dist_traveled=null, wp_dist=245, dist_to_home=1.3462273233596994E7, vertical_speed=0.37718487, ground_speed=25.711788, wind_vel=0.2901665, airspeed=25.150724, gps_hdop=1.21, roll=23.24, pitch=-1.74, yaw=-144.94, ch3percent=64.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1646, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:49, systemid=3, lat=35.0724637, lon=129.0914269, alt=25.532, dist_traveled=null, wp_dist=482, dist_to_home=1.3462232174191872E7, vertical_speed=0.82125926, ground_speed=25.5681, wind_vel=0.09448854, airspeed=25.196285, gps_hdop=1.21, roll=-12.84, pitch=-0.60, yaw=-151.60, ch3percent=70.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1709, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:50, systemid=3, lat=35.0722609, lon=129.0912996, alt=26.372, dist_traveled=null, wp_dist=456, dist_to_home=1.3462231215720715E7, vertical_speed=0.69001603, ground_speed=25.472738, wind_vel=0.08222675, airspeed=25.111654, gps_hdop=1.21, roll=-10.45, pitch=-1.01, yaw=-155.53, ch3percent=69.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1690, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:51, systemid=3, lat=35.0720502, lon=129.0911873, alt=27.075, dist_traveled=null, wp_dist=431, dist_to_home=1.3462231865649605E7, vertical_speed=0.55992967, ground_speed=25.440449, wind_vel=0.075795084, airspeed=24.99453, gps_hdop=1.21, roll=-7.66, pitch=-1.29, yaw=-158.71, ch3percent=68.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1682, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:52, systemid=3, lat=35.0718354, lon=129.0910879, alt=27.675, dist_traveled=null, wp_dist=405, dist_to_home=1.3462233772079637E7, vertical_speed=0.41463828, ground_speed=25.422693, wind_vel=0.074438244, airspeed=24.90143, gps_hdop=1.21, roll=-4.89, pitch=-1.77, yaw=-161.07, ch3percent=67.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1672, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:53, systemid=3, lat=35.0716189, lon=129.0909977, alt=28.117, dist_traveled=null, wp_dist=380, dist_to_home=1.3462236517022273E7, vertical_speed=0.39800143, ground_speed=25.46374, wind_vel=0.07640144, airspeed=24.879591, gps_hdop=1.21, roll=-2.54, pitch=-1.85, yaw=-162.40, ch3percent=66.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1669, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:54, systemid=3, lat=35.0714017, lon=129.0909125, alt=28.502, dist_traveled=null, wp_dist=355, dist_to_home=1.3462239707103822E7, vertical_speed=0.26764184, ground_speed=25.397284, wind_vel=0.080271296, airspeed=24.828094, gps_hdop=1.21, roll=-0.70, pitch=-2.05, yaw=-163.03, ch3percent=66.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1667, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:55, systemid=3, lat=35.0711865, lon=129.09083, alt=28.794, dist_traveled=null, wp_dist=330, dist_to_home=1.3462243025669135E7, vertical_speed=0.14756614, ground_speed=25.391716, wind_vel=0.08674015, airspeed=24.867382, gps_hdop=1.21, roll=0.34, pitch=-2.34, yaw=-163.11, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:56, systemid=3, lat=35.0709696, lon=129.0907465, alt=28.993, dist_traveled=null, wp_dist=304, dist_to_home=1.3462246341631087E7, vertical_speed=0.13905603, ground_speed=25.41418, wind_vel=0.09401343, airspeed=24.887547, gps_hdop=1.21, roll=1.13, pitch=-2.38, yaw=-162.90, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:57, systemid=3, lat=35.0707523, lon=129.090661, alt=29.169, dist_traveled=null, wp_dist=279, dist_to_home=1.3462249511378638E7, vertical_speed=0.15106905, ground_speed=25.441448, wind_vel=0.10123179, airspeed=24.90851, gps_hdop=1.21, roll=0.92, pitch=-2.28, yaw=-162.53, ch3percent=66.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1663, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:58, systemid=3, lat=35.070535, lon=129.0905736, alt=29.321, dist_traveled=null, wp_dist=253, dist_to_home=1.3462252524342496E7, vertical_speed=0.15200871, ground_speed=25.504343, wind_vel=0.10799008, airspeed=24.91965, gps_hdop=1.21, roll=0.92, pitch=-2.35, yaw=-162.13, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:57:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:57:59, systemid=3, lat=35.0703181, lon=129.0904844, alt=29.463, dist_traveled=null, wp_dist=228, dist_to_home=1.3462255369954001E7, vertical_speed=0.0375904, ground_speed=25.469482, wind_vel=0.11479413, airspeed=24.932634, gps_hdop=1.21, roll=0.97, pitch=-2.52, yaw=-161.68, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:00, systemid=3, lat=35.0701031, lon=129.090394, alt=29.545, dist_traveled=null, wp_dist=203, dist_to_home=1.346225802714203E7, vertical_speed=0.055682044, ground_speed=25.477959, wind_vel=0.12253031, airspeed=24.917242, gps_hdop=1.21, roll=0.33, pitch=-2.50, yaw=-161.54, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:01, systemid=3, lat=35.0698862, lon=129.0903021, alt=29.638, dist_traveled=null, wp_dist=177, dist_to_home=1.3462260649890382E7, vertical_speed=0.063830115, ground_speed=25.50856, wind_vel=0.12902825, airspeed=24.968925, gps_hdop=1.21, roll=0.23, pitch=-2.46, yaw=-161.34, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:02, systemid=3, lat=35.0696714, lon=129.0902103, alt=29.708, dist_traveled=null, wp_dist=152, dist_to_home=1.3462263182013609E7, vertical_speed=0.057275366, ground_speed=25.450417, wind_vel=0.13724089, airspeed=24.922024, gps_hdop=1.21, roll=0.12, pitch=-2.47, yaw=-161.22, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:03, systemid=3, lat=35.069457, lon=129.0901182, alt=29.739, dist_traveled=null, wp_dist=126, dist_to_home=1.3462265670481132E7, vertical_speed=-0.011373741, ground_speed=25.395264, wind_vel=0.14681138, airspeed=24.966728, gps_hdop=1.21, roll=-0.15, pitch=-2.52, yaw=-161.23, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:04, systemid=3, lat=35.0692425, lon=129.0900264, alt=29.769, dist_traveled=null, wp_dist=101, dist_to_home=1.346226818828889E7, vertical_speed=0.011451015, ground_speed=25.401384, wind_vel=0.15671122, airspeed=24.971123, gps_hdop=1.21, roll=-0.00, pitch=-2.47, yaw=-161.20, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:05, systemid=3, lat=35.0690265, lon=129.089934, alt=29.81, dist_traveled=null, wp_dist=76, dist_to_home=1.3462270727059938E7, vertical_speed=0.030003993, ground_speed=25.458353, wind_vel=0.16503675, airspeed=25.026432, gps_hdop=1.21, roll=-0.30, pitch=-2.43, yaw=-161.29, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:06, systemid=3, lat=35.068809, lon=129.0898411, alt=29.868, dist_traveled=null, wp_dist=50, dist_to_home=1.346227329503891E7, vertical_speed=0.06539404, ground_speed=25.498802, wind_vel=0.1712509, airspeed=24.984669, gps_hdop=1.21, roll=-0.12, pitch=-2.47, yaw=-161.34, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:07, systemid=3, lat=35.0685923, lon=129.0897488, alt=29.932, dist_traveled=null, wp_dist=277, dist_to_home=1.3462275874768814E7, vertical_speed=-0.030912666, ground_speed=25.527214, wind_vel=0.17687544, airspeed=24.933699, gps_hdop=1.21, roll=35.51, pitch=-3.12, yaw=-158.20, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:08, systemid=3, lat=35.0683894, lon=129.0896208, alt=30.259, dist_traveled=null, wp_dist=255, dist_to_home=1.346227486125917E7, vertical_speed=0.3880991, ground_speed=25.633663, wind_vel=0.18121628, airspeed=25.078037, gps_hdop=1.21, roll=23.14, pitch=-1.69, yaw=-145.42, ch3percent=68.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1688, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:09, systemid=3, lat=35.0682099, lon=129.0894452, alt=30.371, dist_traveled=null, wp_dist=230, dist_to_home=1.3462268821626637E7, vertical_speed=-0.047709122, ground_speed=25.60254, wind_vel=0.18364714, airspeed=25.018362, gps_hdop=1.21, roll=23.06, pitch=-1.91, yaw=-136.87, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:10, systemid=3, lat=35.0680539, lon=129.0892414, alt=30.249, dist_traveled=null, wp_dist=205, dist_to_home=1.3462259351048268E7, vertical_speed=-0.1954489, ground_speed=25.521685, wind_vel=0.1855967, airspeed=25.014683, gps_hdop=1.21, roll=15.83, pitch=-2.55, yaw=-129.98, ch3percent=64.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1645, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:11, systemid=3, lat=35.0679158, lon=129.0890202, alt=30.052, dist_traveled=null, wp_dist=180, dist_to_home=1.3462247603556722E7, vertical_speed=-0.19171174, ground_speed=25.423504, wind_vel=0.18634276, airspeed=24.9818, gps_hdop=1.21, roll=8.87, pitch=-2.80, yaw=-125.33, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:12, systemid=3, lat=35.0677886, lon=129.088788, alt=29.856, dist_traveled=null, wp_dist=154, dist_to_home=1.3462234436162913E7, vertical_speed=-0.051315945, ground_speed=25.466576, wind_vel=0.18752414, airspeed=25.013643, gps_hdop=1.21, roll=3.59, pitch=-2.50, yaw=-122.91, ch3percent=65.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1650, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:13, systemid=3, lat=35.067667, lon=129.0885515, alt=29.763, dist_traveled=null, wp_dist=129, dist_to_home=1.346222065066739E7, vertical_speed=0.006271211, ground_speed=25.42451, wind_vel=0.18886016, airspeed=25.02871, gps_hdop=1.21, roll=0.23, pitch=-2.44, yaw=-122.07, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:14, systemid=3, lat=35.0675467, lon=129.0883143, alt=29.743, dist_traveled=null, wp_dist=103, dist_to_home=1.34622067461843E7, vertical_speed=0.057115275, ground_speed=25.458584, wind_vel=0.19075663, airspeed=25.008465, gps_hdop=1.21, roll=-1.77, pitch=-2.37, yaw=-122.21, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:15, systemid=3, lat=35.067424, lon=129.0880768, alt=29.778, dist_traveled=null, wp_dist=78, dist_to_home=1.3462192929702593E7, vertical_speed=0.02213326, ground_speed=25.480276, wind_vel=0.19307889, airspeed=24.99048, gps_hdop=1.21, roll=-2.84, pitch=-2.41, yaw=-122.99, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:16, systemid=3, lat=35.0672986, lon=129.0878424, alt=29.833, dist_traveled=null, wp_dist=52, dist_to_home=1.3462179495727496E7, vertical_speed=0.065426536, ground_speed=25.506304, wind_vel=0.19569135, airspeed=24.979555, gps_hdop=1.21, roll=-2.74, pitch=-2.42, yaw=-123.86, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:17, systemid=3, lat=35.0671708, lon=129.0876115, alt=29.855, dist_traveled=null, wp_dist=27, dist_to_home=1.3462166463138815E7, vertical_speed=0.055232447, ground_speed=25.47754, wind_vel=0.19997951, airspeed=24.949455, gps_hdop=1.21, roll=-2.72, pitch=-2.41, yaw=-124.88, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:18, systemid=3, lat=35.0670393, lon=129.0873819, alt=29.911, dist_traveled=null, wp_dist=1, dist_to_home=1.346215371163267E7, vertical_speed=0.0281639, ground_speed=25.515919, wind_vel=0.202558, airspeed=24.968323, gps_hdop=1.21, roll=-1.89, pitch=-2.48, yaw=-125.71, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:19, systemid=3, lat=35.0669089, lon=129.0871535, alt=29.937, dist_traveled=null, wp_dist=108, dist_to_home=1.3462141007237416E7, vertical_speed=-0.024460984, ground_speed=25.729635, wind_vel=0.20646757, airspeed=25.032799, gps_hdop=1.21, roll=55.88, pitch=2.52, yaw=-113.05, ch3percent=79.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1794, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:20, systemid=3, lat=35.066849, lon=129.0868828, alt=31.016, dist_traveled=null, wp_dist=87, dist_to_home=1.3462121498908946E7, vertical_speed=-0.15013872, ground_speed=25.630314, wind_vel=0.20931843, airspeed=25.144108, gps_hdop=1.21, roll=37.12, pitch=-2.26, yaw=-97.62, ch3percent=63.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1636, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:21, systemid=3, lat=35.0668439, lon=129.086603, alt=30.97, dist_traveled=null, wp_dist=953, dist_to_home=1.3462098663064895E7, vertical_speed=-0.09295621, ground_speed=25.723719, wind_vel=0.21076708, airspeed=25.154316, gps_hdop=1.21, roll=52.48, pitch=-1.31, yaw=-79.09, ch3percent=69.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1695, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:22, systemid=3, lat=35.066929, lon=129.0863432, alt=31.202, dist_traveled=null, wp_dist=958, dist_to_home=1.3462073235054065E7, vertical_speed=2.0322595, ground_speed=26.037827, wind_vel=0.21039578, airspeed=25.769697, gps_hdop=1.21, roll=54.31, pitch=4.86, yaw=-42.76, ch3percent=83.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1832, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:23, systemid=3, lat=35.0671133, lon=129.0861767, alt=32.569, dist_traveled=null, wp_dist=949, dist_to_home=1.3462050836932037E7, vertical_speed=-0.070981435, ground_speed=25.694305, wind_vel=0.20465192, airspeed=25.445837, gps_hdop=1.21, roll=52.68, pitch=-0.00, yaw=-24.64, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:24, systemid=3, lat=35.067334, lon=129.0860966, alt=32.333, dist_traveled=null, wp_dist=933, dist_to_home=1.3462033852729898E7, vertical_speed=-0.43266678, ground_speed=25.557665, wind_vel=0.19722039, airspeed=25.245218, gps_hdop=1.21, roll=49.13, pitch=-0.96, yaw=-2.55, ch3percent=62.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1628, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:25, systemid=3, lat=35.0675616, lon=129.0861193, alt=31.733, dist_traveled=null, wp_dist=912, dist_to_home=1.3462025022117397E7, vertical_speed=-0.8574847, ground_speed=25.335804, wind_vel=0.1864273, airspeed=25.025795, gps_hdop=1.21, roll=42.17, pitch=-2.38, yaw=15.69, ch3percent=58.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1586, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:26, systemid=3, lat=35.0677726, lon=129.0862234, alt=30.691, dist_traveled=null, wp_dist=887, dist_to_home=1.3462023685191061E7, vertical_speed=-1.0496073, ground_speed=25.2568, wind_vel=0.17354065, airspeed=24.884619, gps_hdop=1.21, roll=31.37, pitch=-3.52, yaw=29.48, ch3percent=57.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1573, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:27, systemid=3, lat=35.0679605, lon=129.0863818, alt=29.563, dist_traveled=null, wp_dist=862, dist_to_home=1.3462027912592301E7, vertical_speed=-0.86783236, ground_speed=25.309736, wind_vel=0.15985186, airspeed=24.800882, gps_hdop=1.21, roll=17.48, pitch=-3.81, yaw=38.66, ch3percent=59.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1592, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:58:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:58:28, systemid=3, lat=35.0681297, lon=129.0865683, alt=28.734, dist_traveled=null, wp_dist=837, dist_to_home=1.3462035336657906E7, vertical_speed=-0.49875486, ground_speed=25.354347, wind_vel=0.14576404, airspeed=24.8321, gps_hdop=1.21, roll=5.20, pitch=-3.31, yaw=43.22, ch3percent=62.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1627, waypoints=[], home_location={lat=0.0, lon=0.0}}
