[2025-04-10 05:38:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:38:55, systemid=3, lat=35.0735392, lon=129.0923347, alt=26.945, dist_traveled=null, wp_dist=622, dist_to_home=1.346225644328562E7, vertical_speed=-0.6108834, ground_speed=24.216747, wind_vel=0.0, airspeed=23.737926, gps_hdop=1.21, roll=40.15, pitch=-1.64, yaw=-158.49, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599}
[2025-04-10 05:38:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:38:56, systemid=3, lat=35.0732571, lon=129.0921317, alt=25.852, dist_traveled=null, wp_dist=586, dist_to_home=1.3462252973413214E7, vertical_speed=-0.64225817, ground_speed=24.48276, wind_vel=0.16378291, airspeed=23.949543, gps_hdop=1.21, roll=17.31, pitch=-3.16, yaw=-144.43, ch3percent=60.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1606, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:33, systemid=3, lat=35.0696705, lon=129.0880712, alt=29.642, dist_traveled=null, wp_dist=617, dist_to_home=1.3462086819477718E7, vertical_speed=0.07296144, ground_speed=25.3555, wind_vel=0.042667802, airspeed=24.91754, gps_hdop=1.21, roll=-0.80, pitch=-2.14, yaw=32.61, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:34] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:34, systemid=3, lat=35.0698623, lon=129.0882195, alt=29.742, dist_traveled=null, wp_dist=592, dist_to_home=1.3462090029157981E7, vertical_speed=0.05248975, ground_speed=25.336275, wind_vel=0.0441699, airspeed=24.914246, gps_hdop=1.21, roll=0.07, pitch=-2.23, yaw=32.39, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:35] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:35, systemid=3, lat=35.0700551, lon=129.0883681, alt=29.795, dist_traveled=null, wp_dist=567, dist_to_home=1.3462093216423187E7, vertical_speed=0.04002644, ground_speed=25.350948, wind_vel=0.04906167, airspeed=24.904274, gps_hdop=1.21, roll=0.52, pitch=-2.22, yaw=32.41, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:36, systemid=3, lat=35.070248, lon=129.0885175, alt=29.847, dist_traveled=null, wp_dist=541, dist_to_home=1.3462096464832265E7, vertical_speed=0.036086705, ground_speed=25.375301, wind_vel=0.055845235, airspeed=24.957867, gps_hdop=1.21, roll=0.47, pitch=-2.23, yaw=32.64, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:37, systemid=3, lat=35.0704405, lon=129.0886677, alt=29.902, dist_traveled=null, wp_dist=516, dist_to_home=1.346209979789959E7, vertical_speed=0.036705762, ground_speed=25.385984, wind_vel=0.063757606, airspeed=24.97048, gps_hdop=1.21, roll=0.47, pitch=-2.32, yaw=32.88, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:38, systemid=3, lat=35.0706324, lon=129.0888187, alt=29.943, dist_traveled=null, wp_dist=491, dist_to_home=1.3462103225031013E7, vertical_speed=0.05664631, ground_speed=25.395353, wind_vel=0.07212293, airspeed=24.947641, gps_hdop=1.21, roll=0.36, pitch=-2.27, yaw=32.94, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:39, systemid=3, lat=35.0708244, lon=129.0889705, alt=29.996, dist_traveled=null, wp_dist=465, dist_to_home=1.3462106713304415E7, vertical_speed=-0.024475945, ground_speed=25.400248, wind_vel=0.08021292, airspeed=24.94176, gps_hdop=1.21, roll=0.56, pitch=-2.44, yaw=33.13, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:40, systemid=3, lat=35.0710156, lon=129.0891226, alt=30.028, dist_traveled=null, wp_dist=440, dist_to_home=1.3462110263814976E7, vertical_speed=-0.052756306, ground_speed=25.409132, wind_vel=0.08832031, airspeed=24.895527, gps_hdop=1.21, roll=0.31, pitch=-2.57, yaw=33.27, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:41, systemid=3, lat=35.0712072, lon=129.0892756, alt=30.008, dist_traveled=null, wp_dist=414, dist_to_home=1.34621138696035E7, vertical_speed=-0.015428484, ground_speed=25.42853, wind_vel=0.09580339, airspeed=24.938425, gps_hdop=1.21, roll=0.09, pitch=-2.47, yaw=33.37, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:42, systemid=3, lat=35.0713983, lon=129.0894287, alt=30.006, dist_traveled=null, wp_dist=389, dist_to_home=1.3462117507026441E7, vertical_speed=-0.0049800877, ground_speed=25.45152, wind_vel=0.103088394, airspeed=24.962416, gps_hdop=1.21, roll=0.16, pitch=-2.44, yaw=33.47, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:43, systemid=3, lat=35.07159, lon=129.0895822, alt=29.995, dist_traveled=null, wp_dist=363, dist_to_home=1.3462121149087202E7, vertical_speed=-0.0013751504, ground_speed=25.474693, wind_vel=0.110057876, airspeed=24.997087, gps_hdop=1.21, roll=0.15, pitch=-2.43, yaw=33.40, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:44, systemid=3, lat=35.0717817, lon=129.0897354, alt=30.012, dist_traveled=null, wp_dist=338, dist_to_home=1.3462124766280137E7, vertical_speed=0.03899365, ground_speed=25.477083, wind_vel=0.11717566, airspeed=24.977064, gps_hdop=1.21, roll=0.05, pitch=-2.34, yaw=33.47, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:45, systemid=3, lat=35.0719726, lon=129.0898883, alt=30.046, dist_traveled=null, wp_dist=312, dist_to_home=1.346212839623259E7, vertical_speed=-0.017406007, ground_speed=25.42129, wind_vel=0.12575157, airspeed=24.970972, gps_hdop=1.21, roll=0.18, pitch=-2.46, yaw=33.46, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:46, systemid=3, lat=35.072163, lon=129.0900409, alt=30.028, dist_traveled=null, wp_dist=287, dist_to_home=1.3462132024835555E7, vertical_speed=0.0105986195, ground_speed=25.403387, wind_vel=0.13424405, airspeed=25.004028, gps_hdop=1.21, roll=-0.06, pitch=-2.36, yaw=33.46, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:47, systemid=3, lat=35.0723541, lon=129.090194, alt=29.999, dist_traveled=null, wp_dist=262, dist_to_home=1.3462135661618536E7, vertical_speed=0.02138424, ground_speed=25.409117, wind_vel=0.14292488, airspeed=24.988312, gps_hdop=1.21, roll=-0.01, pitch=-2.39, yaw=33.36, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:48, systemid=3, lat=35.0725459, lon=129.0903475, alt=30.027, dist_traveled=null, wp_dist=236, dist_to_home=1.3462139298333967E7, vertical_speed=0.01218465, ground_speed=25.440828, wind_vel=0.15004398, airspeed=24.973497, gps_hdop=1.21, roll=0.24, pitch=-2.45, yaw=33.50, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:49, systemid=3, lat=35.0727375, lon=129.0905013, alt=30.048, dist_traveled=null, wp_dist=211, dist_to_home=1.3462142969066236E7, vertical_speed=0.04282885, ground_speed=25.453356, wind_vel=0.15640314, airspeed=24.977827, gps_hdop=1.21, roll=-0.18, pitch=-2.40, yaw=33.60, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:50, systemid=3, lat=35.0729288, lon=129.090655, alt=30.067, dist_traveled=null, wp_dist=185, dist_to_home=1.3462146645534212E7, vertical_speed=-0.00811959, ground_speed=25.446396, wind_vel=0.16320884, airspeed=24.981792, gps_hdop=1.21, roll=-0.15, pitch=-2.45, yaw=33.45, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:51, systemid=3, lat=35.07312, lon=129.0908081, alt=30.06, dist_traveled=null, wp_dist=160, dist_to_home=1.3462150277100509E7, vertical_speed=-0.030467432, ground_speed=25.446774, wind_vel=0.16920324, airspeed=24.942053, gps_hdop=1.21, roll=0.05, pitch=-2.53, yaw=33.46, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:52, systemid=3, lat=35.0733114, lon=129.090961, alt=30.06, dist_traveled=null, wp_dist=134, dist_to_home=1.3462153882639252E7, vertical_speed=0.017570525, ground_speed=25.444136, wind_vel=0.17547373, airspeed=24.995234, gps_hdop=1.21, roll=0.19, pitch=-2.43, yaw=33.42, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:53, systemid=3, lat=35.0735028, lon=129.091114, alt=30.043, dist_traveled=null, wp_dist=109, dist_to_home=1.3462157496295972E7, vertical_speed=-0.0050794864, ground_speed=25.444584, wind_vel=0.1814113, airspeed=24.959055, gps_hdop=1.21, roll=0.19, pitch=-2.43, yaw=33.51, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:54, systemid=3, lat=35.0736949, lon=129.0912679, alt=30.034, dist_traveled=null, wp_dist=83, dist_to_home=1.3462161151112577E7, vertical_speed=0.0035493711, ground_speed=25.462801, wind_vel=0.18653639, airspeed=24.968084, gps_hdop=1.21, roll=0.16, pitch=-2.41, yaw=33.44, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:55, systemid=3, lat=35.0738854, lon=129.0914204, alt=30.058, dist_traveled=null, wp_dist=58, dist_to_home=1.3462164765616428E7, vertical_speed=0.026210696, ground_speed=25.42559, wind_vel=0.193098, airspeed=24.975471, gps_hdop=1.21, roll=0.15, pitch=-2.36, yaw=33.53, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:56, systemid=3, lat=35.0740722, lon=129.0915799, alt=29.966, dist_traveled=null, wp_dist=653, dist_to_home=1.346216913125087E7, vertical_speed=-0.36559975, ground_speed=25.250988, wind_vel=0.20055985, airspeed=25.01315, gps_hdop=1.21, roll=68.52, pitch=3.69, yaw=63.77, ch3percent=76.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1763, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:57, systemid=3, lat=35.0741323, lon=129.0918297, alt=30.926, dist_traveled=null, wp_dist=667, dist_to_home=1.346218690260755E7, vertical_speed=-0.36119026, ground_speed=23.179443, wind_vel=0.20713791, airspeed=23.205347, gps_hdop=1.21, roll=56.50, pitch=-0.93, yaw=89.88, ch3percent=31.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1317, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:58, systemid=3, lat=35.074102, lon=129.0920792, alt=30.041, dist_traveled=null, wp_dist=671, dist_to_home=1.3462208901464589E7, vertical_speed=-1.6810682, ground_speed=23.010054, wind_vel=0.21021697, airspeed=22.667315, gps_hdop=1.21, roll=54.94, pitch=-3.03, yaw=116.76, ch3percent=47.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1476, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:42:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:42:59, systemid=3, lat=35.0739803, lon=129.0922808, alt=28.472, dist_traveled=null, wp_dist=666, dist_to_home=1.346223124988558E7, vertical_speed=-0.87537354, ground_speed=23.482138, wind_vel=0.21045773, airspeed=22.96813, gps_hdop=1.21, roll=54.97, pitch=-0.80, yaw=149.63, ch3percent=61.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1615, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:00, systemid=3, lat=35.073785, lon=129.0923733, alt=27.716, dist_traveled=null, wp_dist=649, dist_to_home=1.3462248064091086E7, vertical_speed=-0.37556323, ground_speed=23.903202, wind_vel=0.20671849, airspeed=23.366068, gps_hdop=1.21, roll=51.72, pitch=-0.16, yaw=178.29, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:01, systemid=3, lat=35.0735733, lon=129.0923457, alt=27.32, dist_traveled=null, wp_dist=627, dist_to_home=1.3462255746324625E7, vertical_speed=-0.5867347, ground_speed=24.050617, wind_vel=0.19759186, airspeed=23.62369, gps_hdop=1.21, roll=42.35, pitch=-1.57, yaw=-161.20, ch3percent=59.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1597, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:02, systemid=3, lat=35.0733787, lon=129.0922344, alt=26.635, dist_traveled=null, wp_dist=603, dist_to_home=1.3462255722229935E7, vertical_speed=-0.7193735, ground_speed=24.196411, wind_vel=0.184152, airspeed=23.78838, gps_hdop=1.21, roll=26.12, pitch=-3.00, yaw=-147.71, ch3percent=58.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1583, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:03, systemid=3, lat=35.0732031, lon=129.0920763, alt=25.914, dist_traveled=null, wp_dist=579, dist_to_home=1.3462250945161438E7, vertical_speed=-0.39064065, ground_speed=24.461596, wind_vel=0.16978788, airspeed=23.964954, gps_hdop=1.21, roll=6.82, pitch=-3.10, yaw=-140.85, ch3percent=61.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1616, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:04, systemid=3, lat=35.0730348, lon=129.0919018, alt=25.615, dist_traveled=null, wp_dist=556, dist_to_home=1.3462244472242596E7, vertical_speed=0.121693805, ground_speed=24.734758, wind_vel=0.15481265, airspeed=24.258528, gps_hdop=1.21, roll=-5.92, pitch=-2.04, yaw=-140.08, ch3percent=66.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1663, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:05, systemid=3, lat=35.0728615, lon=129.0917301, alt=25.839, dist_traveled=null, wp_dist=532, dist_to_home=1.3462238465276614E7, vertical_speed=0.41020393, ground_speed=24.969666, wind_vel=0.14036264, airspeed=24.400383, gps_hdop=1.21, roll=-11.38, pitch=-1.31, yaw=-142.87, ch3percent=69.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1691, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:06, systemid=3, lat=35.0726782, lon=129.091571, alt=26.324, dist_traveled=null, wp_dist=508, dist_to_home=1.3462233967566194E7, vertical_speed=0.55640113, ground_speed=25.139137, wind_vel=0.12767011, airspeed=24.617445, gps_hdop=1.21, roll=-13.18, pitch=-0.92, yaw=-147.13, ch3percent=70.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1701, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:07, systemid=3, lat=35.0724844, lon=129.091429, alt=26.917, dist_traveled=null, wp_dist=484, dist_to_home=1.3462231373708421E7, vertical_speed=0.51845896, ground_speed=25.213696, wind_vel=0.11466847, airspeed=24.701435, gps_hdop=1.21, roll=-12.12, pitch=-1.04, yaw=-151.39, ch3percent=69.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1691, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:08, systemid=3, lat=35.0722833, lon=129.091305, alt=27.442, dist_traveled=null, wp_dist=459, dist_to_home=1.3462230607409416E7, vertical_speed=0.43722206, ground_speed=25.214815, wind_vel=0.102092616, airspeed=24.753838, gps_hdop=1.21, roll=-9.88, pitch=-1.21, yaw=-155.26, ch3percent=68.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1686, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:09, systemid=3, lat=35.0720753, lon=129.0911959, alt=27.858, dist_traveled=null, wp_dist=434, dist_to_home=1.3462231394231753E7, vertical_speed=0.4152799, ground_speed=25.246504, wind_vel=0.09238269, airspeed=24.801805, gps_hdop=1.21, roll=-7.36, pitch=-1.34, yaw=-158.22, ch3percent=68.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1681, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:10, systemid=3, lat=35.0718628, lon=129.0910982, alt=28.233, dist_traveled=null, wp_dist=408, dist_to_home=1.3462233332678884E7, vertical_speed=0.31585866, ground_speed=25.285685, wind_vel=0.086154945, airspeed=24.887287, gps_hdop=1.21, roll=-4.71, pitch=-1.68, yaw=-160.41, ch3percent=67.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1676, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:11, systemid=3, lat=35.0716475, lon=129.0910084, alt=28.558, dist_traveled=null, wp_dist=383, dist_to_home=1.346223605417743E7, vertical_speed=0.25733647, ground_speed=25.30159, wind_vel=0.0833233, airspeed=24.910196, gps_hdop=1.21, roll=-2.58, pitch=-1.76, yaw=-161.72, ch3percent=66.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1669, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:43:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:43:12, systemid=3, lat=35.0714304, lon=129.0909228, alt=28.815, dist_traveled=null, wp_dist=358, dist_to_home=1.3462239206583109E7, vertical_speed=0.19975474, ground_speed=25.318615, wind_vel=0.083915584, airspeed=24.876137, gps_hdop=1.21, roll=-0.68, pitch=-2.01, yaw=-162.44, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lon=0.0, lat=0.0}}
