[2025-04-10 04:38:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:38:08, systemid=3, lat=35.0674927, lon=129.086094, alt=31.895, dist_traveled=null, wp_dist=919, dist_to_home=1.3462026175565667E7, vertical_speed=-0.6590012, ground_speed=25.542599, wind_vel=0.19297527, airspeed=25.180548, gps_hdop=1.21, roll=46.40, pitch=-1.66, yaw=6.71, ch3percent=59.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1597}
[2025-04-10 04:38:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:38:09, systemid=3, lat=35.0677081, lon=129.0861794, alt=31.023, dist_traveled=null, wp_dist=895, dist_to_home=1.3462023089553729E7, vertical_speed=-1.002894, ground_speed=25.274899, wind_vel=0.18045756, airspeed=24.963171, gps_hdop=1.21, roll=37.29, pitch=-3.01, yaw=22.89, ch3percent=57.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1570, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:50:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:50:51, systemid=3, lat=35.0722367, lon=129.0900992, alt=30.0, dist_traveled=null, wp_dist=277, dist_to_home=1.3462133365997486E7, vertical_speed=-0.0033754949, ground_speed=25.385687, wind_vel=0.13882442, airspeed=24.954102, gps_hdop=1.21, roll=-0.10, pitch=-2.33, yaw=33.61, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:50:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:50:52, systemid=3, lat=35.0724278, lon=129.0902519, alt=29.995, dist_traveled=null, wp_dist=252, dist_to_home=1.3462136969746374E7, vertical_speed=-4.9822003E-4, ground_speed=25.407904, wind_vel=0.14664263, airspeed=25.027214, gps_hdop=1.21, roll=0.38, pitch=-2.42, yaw=33.65, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:50:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:50:53, systemid=3, lat=35.0726194, lon=129.0904053, alt=30.002, dist_traveled=null, wp_dist=226, dist_to_home=1.3462140607573489E7, vertical_speed=0.031440027, ground_speed=25.411694, wind_vel=0.15519153, airspeed=24.995142, gps_hdop=1.21, roll=-0.03, pitch=-2.30, yaw=33.60, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:50:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:50:54, systemid=3, lat=35.0728109, lon=129.0905584, alt=30.052, dist_traveled=null, wp_dist=201, dist_to_home=1.3462144225237038E7, vertical_speed=0.016326327, ground_speed=25.417723, wind_vel=0.16261204, airspeed=24.997072, gps_hdop=1.21, roll=0.13, pitch=-2.40, yaw=33.67, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:50:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:50:55, systemid=3, lat=35.0730025, lon=129.090712, alt=30.075, dist_traveled=null, wp_dist=175, dist_to_home=1.3462147879299415E7, vertical_speed=0.02805651, ground_speed=25.416359, wind_vel=0.16950734, airspeed=24.983028, gps_hdop=1.21, roll=0.21, pitch=-2.44, yaw=33.72, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:50:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:50:56, systemid=3, lat=35.0731938, lon=129.0908658, alt=30.08, dist_traveled=null, wp_dist=150, dist_to_home=1.3462151563836178E7, vertical_speed=0.025101224, ground_speed=25.437368, wind_vel=0.17550421, airspeed=24.96558, gps_hdop=1.21, roll=-0.13, pitch=-2.44, yaw=33.75, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:50:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:50:57, systemid=3, lat=35.073385, lon=129.0910194, alt=30.085, dist_traveled=null, wp_dist=124, dist_to_home=1.3462155236455843E7, vertical_speed=0.018669983, ground_speed=25.468725, wind_vel=0.1806744, airspeed=24.93478, gps_hdop=1.21, roll=0.26, pitch=-2.54, yaw=33.73, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:50:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:50:58, systemid=3, lat=35.0735768, lon=129.0911732, alt=30.111, dist_traveled=null, wp_dist=99, dist_to_home=1.3462158897216922E7, vertical_speed=0.005617705, ground_speed=25.472857, wind_vel=0.1851946, airspeed=24.955097, gps_hdop=1.21, roll=-0.01, pitch=-2.45, yaw=33.70, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:50:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:50:59, systemid=3, lat=35.0737678, lon=129.0913263, alt=30.112, dist_traveled=null, wp_dist=73, dist_to_home=1.3462162537756925E7, vertical_speed=0.004237454, ground_speed=25.466248, wind_vel=0.19028787, airspeed=24.951181, gps_hdop=1.21, roll=0.24, pitch=-2.49, yaw=33.71, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:00, systemid=3, lat=35.0739589, lon=129.0914797, alt=30.104, dist_traveled=null, wp_dist=639, dist_to_home=1.3462166198203152E7, vertical_speed=0.06226426, ground_speed=25.43422, wind_vel=0.1953886, airspeed=24.909393, gps_hdop=1.21, roll=22.08, pitch=-3.23, yaw=37.17, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:01, systemid=3, lat=35.0741181, lon=129.0916684, alt=29.83, dist_traveled=null, wp_dist=661, dist_to_home=1.3462174269859182E7, vertical_speed=2.2552323, ground_speed=24.23016, wind_vel=0.20182411, airspeed=24.457542, gps_hdop=1.21, roll=53.81, pitch=6.95, yaw=83.09, ch3percent=58.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1581, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:02, systemid=3, lat=35.0741277, lon=129.0919292, alt=30.947, dist_traveled=null, wp_dist=669, dist_to_home=1.3462195323683385E7, vertical_speed=-1.5660411, ground_speed=22.984524, wind_vel=0.20760003, airspeed=22.798876, gps_hdop=1.21, roll=55.43, pitch=-2.74, yaw=98.77, ch3percent=42.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1424, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:03, systemid=3, lat=35.074066, lon=129.092164, alt=29.431, dist_traveled=null, wp_dist=670, dist_to_home=1.3462217587406015E7, vertical_speed=-1.4445641, ground_speed=23.00512, wind_vel=0.21206547, airspeed=22.690897, gps_hdop=1.21, roll=55.17, pitch=-2.22, yaw=129.40, ch3percent=54.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1542, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:04, systemid=3, lat=35.0739116, lon=129.0923293, alt=28.178, dist_traveled=null, wp_dist=660, dist_to_home=1.3462238480741953E7, vertical_speed=-0.61926436, ground_speed=23.572626, wind_vel=0.21173014, airspeed=23.06852, gps_hdop=1.21, roll=53.99, pitch=-0.46, yaw=161.04, ch3percent=63.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1632, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:05, systemid=3, lat=35.0737049, lon=129.0923763, alt=27.614, dist_traveled=null, wp_dist=641, dist_to_home=1.3462252079286573E7, vertical_speed=-0.34138688, ground_speed=23.904985, wind_vel=0.20683587, airspeed=23.501295, gps_hdop=1.21, roll=48.72, pitch=-0.50, yaw=-173.21, ch3percent=63.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1630, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:06, systemid=3, lat=35.0734975, lon=129.0923143, alt=27.124, dist_traveled=null, wp_dist=618, dist_to_home=1.3462256722614579E7, vertical_speed=-0.66144854, ground_speed=24.089384, wind_vel=0.19656476, airspeed=23.678596, gps_hdop=1.21, roll=37.54, pitch=-2.12, yaw=-155.35, ch3percent=58.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1588, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:07, systemid=3, lat=35.0733104, lon=129.0921819, alt=26.382, dist_traveled=null, wp_dist=594, dist_to_home=1.3462254605785813E7, vertical_speed=-0.66175795, ground_speed=24.226183, wind_vel=0.18193497, airspeed=23.819815, gps_hdop=1.21, roll=18.87, pitch=-3.35, yaw=-144.29, ch3percent=59.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1590, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:08, systemid=3, lat=35.0731406, lon=129.0920162, alt=25.744, dist_traveled=null, wp_dist=570, dist_to_home=1.3462248929154046E7, vertical_speed=-0.21111736, ground_speed=24.485542, wind_vel=0.16484831, airspeed=24.078222, gps_hdop=1.21, roll=1.56, pitch=-2.79, yaw=-139.81, ch3percent=63.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1635, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:09, systemid=3, lat=35.0729724, lon=129.0918406, alt=25.593, dist_traveled=null, wp_dist=547, dist_to_home=1.3462242360779908E7, vertical_speed=0.28140837, ground_speed=24.784294, wind_vel=0.14846341, airspeed=24.324642, gps_hdop=1.21, roll=-8.58, pitch=-1.58, yaw=-140.51, ch3percent=68.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1682, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:10, systemid=3, lat=35.0727965, lon=129.0916714, alt=25.909, dist_traveled=null, wp_dist=523, dist_to_home=1.3462236682217993E7, vertical_speed=0.5393107, ground_speed=25.04492, wind_vel=0.13383438, airspeed=24.54382, gps_hdop=1.21, roll=-12.81, pitch=-0.96, yaw=-144.05, ch3percent=69.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1699, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:11, systemid=3, lat=35.0726087, lon=129.0915162, alt=26.472, dist_traveled=null, wp_dist=499, dist_to_home=1.3462232717727121E7, vertical_speed=0.56926525, ground_speed=25.195044, wind_vel=0.12109522, airspeed=24.655537, gps_hdop=1.21, roll=-13.09, pitch=-0.98, yaw=-148.52, ch3percent=70.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1701, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:12, systemid=3, lat=35.0724122, lon=129.09138, alt=27.052, dist_traveled=null, wp_dist=474, dist_to_home=1.3462230729101073E7, vertical_speed=0.5183644, ground_speed=25.288378, wind_vel=0.10993485, airspeed=24.787252, gps_hdop=1.21, roll=-11.94, pitch=-1.09, yaw=-152.79, ch3percent=69.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1694, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:13, systemid=3, lat=35.0722067, lon=129.0912602, alt=27.602, dist_traveled=null, wp_dist=449, dist_to_home=1.3462230516058445E7, vertical_speed=0.45560473, ground_speed=25.31239, wind_vel=0.10036473, airspeed=24.83666, gps_hdop=1.21, roll=-9.51, pitch=-1.25, yaw=-156.46, ch3percent=68.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1683, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:14, systemid=3, lat=35.0719971, lon=129.0911561, alt=28.034, dist_traveled=null, wp_dist=424, dist_to_home=1.3462231790408442E7, vertical_speed=0.37276804, ground_speed=25.271221, wind_vel=0.09224691, airspeed=24.876814, gps_hdop=1.21, roll=-6.56, pitch=-1.53, yaw=-159.37, ch3percent=67.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1675, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:15, systemid=3, lat=35.0717835, lon=129.0910628, alt=28.38, dist_traveled=null, wp_dist=399, dist_to_home=1.3462234143391084E7, vertical_speed=0.24636783, ground_speed=25.289156, wind_vel=0.088490844, airspeed=24.892069, gps_hdop=1.21, roll=-3.61, pitch=-1.75, yaw=-161.31, ch3percent=67.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1670, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:16, systemid=3, lat=35.0715667, lon=129.0909757, alt=28.639, dist_traveled=null, wp_dist=373, dist_to_home=1.3462237158054471E7, vertical_speed=0.25528538, ground_speed=25.334377, wind_vel=0.08835621, airspeed=24.890543, gps_hdop=1.21, roll=-1.69, pitch=-1.82, yaw=-162.28, ch3percent=67.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1670, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:17, systemid=3, lat=35.071349, lon=129.0908921, alt=28.906, dist_traveled=null, wp_dist=348, dist_to_home=1.346224050357053E7, vertical_speed=0.18955642, ground_speed=25.353924, wind_vel=0.09066895, airspeed=24.89402, gps_hdop=1.21, roll=-0.14, pitch=-1.94, yaw=-162.65, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:18, systemid=3, lat=35.0711316, lon=129.0908096, alt=29.119, dist_traveled=null, wp_dist=323, dist_to_home=1.3462243925587382E7, vertical_speed=0.14494349, ground_speed=25.333828, wind_vel=0.09517822, airspeed=24.917788, gps_hdop=1.21, roll=0.86, pitch=-2.05, yaw=-162.52, ch3percent=66.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1663, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:19, systemid=3, lat=35.0709151, lon=129.0907262, alt=29.297, dist_traveled=null, wp_dist=297, dist_to_home=1.3462247230957454E7, vertical_speed=0.12955897, ground_speed=25.305819, wind_vel=0.10165651, airspeed=24.894396, gps_hdop=1.21, roll=1.28, pitch=-2.09, yaw=-162.19, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:20, systemid=3, lat=35.0706984, lon=129.0906408, alt=29.453, dist_traveled=null, wp_dist=272, dist_to_home=1.346225038070654E7, vertical_speed=0.12666419, ground_speed=25.31672, wind_vel=0.10907018, airspeed=24.878311, gps_hdop=1.21, roll=1.22, pitch=-2.05, yaw=-161.80, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:21, systemid=3, lat=35.0704822, lon=129.0905536, alt=29.598, dist_traveled=null, wp_dist=247, dist_to_home=1.346225335840209E7, vertical_speed=0.07918941, ground_speed=25.337666, wind_vel=0.11607611, airspeed=24.896906, gps_hdop=1.21, roll=1.39, pitch=-2.23, yaw=-161.43, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:22, systemid=3, lat=35.0702662, lon=129.0904646, alt=29.702, dist_traveled=null, wp_dist=221, dist_to_home=1.3462256178152628E7, vertical_speed=0.056311946, ground_speed=25.362995, wind_vel=0.12320002, airspeed=24.890831, gps_hdop=1.21, roll=0.75, pitch=-2.25, yaw=-161.04, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:23, systemid=3, lat=35.0700502, lon=129.0903739, alt=29.782, dist_traveled=null, wp_dist=196, dist_to_home=1.3462258857609577E7, vertical_speed=0.047556885, ground_speed=25.382221, wind_vel=0.12981287, airspeed=24.924913, gps_hdop=1.21, roll=0.66, pitch=-2.31, yaw=-160.81, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:24, systemid=3, lat=35.0698343, lon=129.090282, alt=29.848, dist_traveled=null, wp_dist=170, dist_to_home=1.3462261433300968E7, vertical_speed=0.06139246, ground_speed=25.399015, wind_vel=0.13647786, airspeed=24.917448, gps_hdop=1.21, roll=0.24, pitch=-2.25, yaw=-160.62, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:25, systemid=3, lat=35.0696189, lon=129.0901898, alt=29.937, dist_traveled=null, wp_dist=145, dist_to_home=1.346226396063263E7, vertical_speed=-0.0019281089, ground_speed=25.397558, wind_vel=0.1427522, airspeed=24.892752, gps_hdop=1.21, roll=-0.03, pitch=-2.45, yaw=-160.67, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:26, systemid=3, lat=35.0694032, lon=129.0900976, alt=29.969, dist_traveled=null, wp_dist=120, dist_to_home=1.346226650197005E7, vertical_speed=0.029125556, ground_speed=25.414612, wind_vel=0.1487189, airspeed=24.924284, gps_hdop=1.21, roll=0.23, pitch=-2.37, yaw=-160.58, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:27, systemid=3, lat=35.0691873, lon=129.0900051, alt=30.021, dist_traveled=null, wp_dist=94, dist_to_home=1.3462269027869683E7, vertical_speed=0.01571222, ground_speed=25.42647, wind_vel=0.1543651, airspeed=24.921705, gps_hdop=1.21, roll=0.04, pitch=-2.46, yaw=-160.53, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:28, systemid=3, lat=35.0689718, lon=129.0899125, alt=30.048, dist_traveled=null, wp_dist=69, dist_to_home=1.3462271526605938E7, vertical_speed=0.031183776, ground_speed=25.422897, wind_vel=0.16024011, airspeed=24.882093, gps_hdop=1.21, roll=-0.25, pitch=-2.27, yaw=-160.49, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:29, systemid=3, lat=35.0687575, lon=129.0898207, alt=30.055, dist_traveled=null, wp_dist=43, dist_to_home=1.3462274034775605E7, vertical_speed=-0.04332731, ground_speed=25.36055, wind_vel=0.16808729, airspeed=24.907125, gps_hdop=1.21, roll=-0.18, pitch=-2.45, yaw=-160.65, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:51:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:51:30, systemid=3, lat=35.068543, lon=129.0897284, alt=30.034, dist_traveled=null, wp_dist=272, dist_to_home=1.3462276511014571E7, vertical_speed=-0.21499988, ground_speed=25.434477, wind_vel=0.17477122, airspeed=24.965094, gps_hdop=1.21, roll=44.46, pitch=-0.94, yaw=-155.83, ch3percent=68.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1684, waypoints=[], home_location={lon=0.0, lat=0.0}}
